property_id,host_id,city,state,country,lat,long,listing_name,property_type,guests,bedrooms,beds,bathrooms,has_ac,has_wifi,has_pool,has_kitchen,has_parking,amenities_count,price,prediction,price_delta,is_superhost,host_rating,host_response_rate,host_number_of_reviews,hosts_year,review_total,review_positive,review_negative,review_sentiment,rating_cleanliness,rating_communication,rating_checkin,rating_location,rating_value,review_advantages,review_disadvantages,review_suggestions,walk_score,poi_total,tourism_density
1166591570472592738,79299180,Paris,Ile-de-France,France,48.84272920092661,2.323983079450691,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,0,27,394.38,581.2412951332235,186.8612951332235,0,4.5,100,42,2,48,40,8,0.663,4.2,4.4,4.9,4.9,4.5,Great Location (10x); Spacious (9x); Highly Recommend (8x); Well Equipped (7x); Very Clean (5x),Dirty General (1x); Smell Issues (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says.",63.7,76.0,3.912023005428146
8148454,122522505,Paris,Ile-de-France,France,48.8629,2.36083,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,34,344.75,296.4404919392913,-48.30950806070871,1,4.85,100,1963,7,22,21,1,0.908,4.9,4.9,4.8,5.0,4.6,Responsive Host (6x); Great Location (6x); Very Comfortable (3x); Will Return (2x); Highly Recommend (2x),Hard To Find (1x),"[Hard To Find]: Directions and transportation: Confirm the address of a home, with instructions for getting there.",82.8,78.0,4.9344739331306915
5108396,26397147,Paris,Ile-de-France,France,48.872,2.35956,Entire Place in Paris,entire_place,5,2,2,2.0,0,1,0,1,1,25,406.0,389.11661960892104,-16.88338039107896,1,4.88,100,345,10,48,46,2,0.917,4.9,4.9,4.9,4.9,4.8,Spacious (12x); Responsive Host (10x); Walkable (10x); Highly Recommend (10x); Beautiful Place (10x),Noise General (2x); Too Small (2x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",88.9,132.0,4.74493212836325
1101303677021001185,24508929,Paris,Ile-de-France,France,48.8518,2.339,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,24,244.84,171.35558967129907,-73.48441032870093,1,4.87,100,45,1,24,24,0,1.0,4.7,4.8,4.9,5.0,4.6,Great Location (7x); Responsive Host (5x); Highly Recommend (4x); Walkable (4x); Great Host (3x),No issues identified,No issues identified - keep up the great work!,73.8,77.20967741935483,4.709530201312334
1091353464944459736,24508929,Paris,Ile-de-France,France,48.8604,2.3647,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,25,185.0,405.4894071713335,220.48940717133348,1,4.87,100,45,1,18,18,0,1.0,4.9,5.0,4.9,5.0,4.8,Great Location (6x); Very Comfortable (4x); Central (2x); Will Return (2x); Highly Recommend (2x),No issues identified,No issues identified - keep up the great work!,81.4,78.0,4.9344739331306915
922376104841989198,522137539,Paris,Ile-de-France,France,48.85519,2.38079,Entire Place in Paris,entire_place,4,3,3,2.0,0,1,0,1,0,29,420.63,325.3078030137159,-95.3221969862841,1,5.0,100,25,2,24,24,0,1.0,4.9,5.0,4.8,4.9,4.9,Spacious (6x); Will Return (5x); Highly Recommend (5x); Very Comfortable (4x); Great Location (2x),No issues identified,No issues identified - keep up the great work!,74.6,77.20967741935483,3.970291913552122
36617355,789620,Paris,Ile-de-France,France,48.8601,2.3162,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,11,338.34,155.4845599007428,-182.85544009925718,0,4.55,80,1539,14,24,23,1,0.902,4.6,4.8,4.7,4.9,4.7,Spacious (6x); Well Equipped (5x); Will Return (5x); Great Location (5x); Quiet Area (3x),Too Hot (1x),"[Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay.",1.6,0.0,1.3862943611198906
41849300,10310158,Paris,Ile-de-France,France,48.87438,2.34976,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,18,199.74,414.9558042531555,215.2158042531555,0,4.82,100,22,7,20,20,0,1.0,4.4,5.0,5.0,5.0,4.8,Great Location (4x); Responsive Host (3x); Will Return (3x); Highly Recommend (2x); Great Host (2x),No issues identified,No issues identified - keep up the great work!,82.6,115.0,4.672828834461906
40115487,309577234,Paris,Ile-de-France,France,48.86042,2.35295,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,24,183.72,177.00015761366575,-6.71984238633425,0,5.0,100,25,6,48,48,0,1.0,5.0,5.0,5.0,5.0,5.0,Very Comfortable (8x); Will Return (8x); Great Host (6x); Highly Recommend (4x); Well Equipped (4x),No issues identified,No issues identified - keep up the great work!,74.3,77.20967741935483,5.181783550292085
23353402,90756218,Paris,Ile-de-France,France,48.84819,2.35105,Private Room in Paris,private_room,2,1,1,1.0,0,1,0,0,0,12,106.0,144.48551979999837,38.48551979999837,1,4.86,88,22,7,22,22,0,0.999,4.9,5.0,4.9,4.9,4.9,Great Location (4x); Friendly Host (3x); Very Comfortable (3x); Will Return (3x); Great Host (2x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",77.6,114.0,4.02535169073515
1281836180574325141,50049238,Paris,Ile-de-France,France,48.86499939172683,2.34428087878258,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,19,129.0,595.172237880462,466.17223788046203,0,4.0,60,1,2,1,1,0,1.0,,,,,,No specific themes identified,No issues identified,No issues identified - keep up the great work!,86.6,146.0,4.6913478822291435
664142102734230107,71533056,Paris,Ile-de-France,France,48.8542,2.3651,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,42,172.0,121.99936629216046,-50.00063370783954,1,4.88,100,42,2,24,24,0,1.0,4.8,5.0,5.0,5.0,4.8,Very Comfortable (10x); Great Location (5x); Highly Recommend (4x); Responsive Host (4x); Walkable (3x),No issues identified,No issues identified - keep up the great work!,75.3,77.20967741935483,4.127134385045092
52562631,73485865,Paris,Ile-de-France,France,48.868,2.3551,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,1,1,0,30,213.0,451.7847501229688,238.78475012296877,0,4.81,100,48,4,24,24,0,0.998,4.6,5.0,4.9,4.8,4.7,Responsive Host (11x); Great Location (6x); Very Comfortable (4x); Walkable (4x); Quiet Area (3x),No issues identified,No issues identified - keep up the great work!,75.7,77.20967741935483,5.075173815233827
27798340,10970918,Paris,Ile-de-France,France,48.86775,2.34495,Entire Place in Paris,entire_place,2,1,1,1.5,0,1,0,1,0,24,318.0,175.64900511898122,-142.35099488101878,0,5.0,100,23,7,23,22,1,0.92,5.0,5.0,5.0,5.0,4.9,Spacious (5x); Walkable (3x); Well Equipped (3x); Perfect Stay (3x); Very Comfortable (3x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,86.5,155.0,4.127134385045092
1011462555557466520,449867761,Paris,Ile-de-France,France,48.86561028936289,2.3733021217131,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,1,41,134.34,803.8228932552968,669.4828932552967,0,5.0,100,3,2,3,3,0,1.0,5.0,5.0,5.0,4.7,5.0,Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,75.2,77.20967741935483,3.970291913552122
855571632780578214,11545087,Paris,Ile-de-France,France,48.8838,2.36673,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,20,157.36,382.882880989776,225.522880989776,0,4.94,100,16,2,16,16,0,1.0,4.9,5.0,5.0,4.6,4.7,Very Comfortable (7x); Highly Recommend (4x); Well Equipped (3x); Friendly Host (2x); Responsive Host (2x),No issues identified,No issues identified - keep up the great work!,75.2,77.20967741935483,3.49650756146648
7851807,6774720,Paris,Ile-de-France,France,48.83822,2.34811,Entire Place in Paris,entire_place,2,2,2,1.0,0,1,0,1,1,35,139.0,125.83260617520494,-13.167393824795056,1,4.79,100,137,12,48,48,0,0.999,5.0,5.0,5.0,4.9,4.8,Highly Recommend (13x); Very Comfortable (9x); Great Location (9x); Responsive Host (8x); Walkable (7x),Overpriced (1x),"[Overpriced]: You can develop and evolve your Smart Pricing strategy over time. This includes adjusting minimum and maximum prices, as well as setting custom prices, promotions, and discounts for the dates you’ve chosen to override Smart Pricing.",74.6,85.0,3.8918202981106265
30009165,225573206,Paris,Ile-de-France,France,48.84420680103288,2.330959382347532,Entire Place in Paris,entire_place,3,2,2,2.0,0,1,0,1,0,46,809.0,419.435989891282,-389.564010108718,0,5.0,100,4,7,8,8,0,1.0,5.0,5.0,5.0,5.0,5.0,Spacious (6x); Walkable (2x); Great Host (2x); Very Comfortable (2x); Will Return (2x),No issues identified,No issues identified - keep up the great work!,81.0,85.0,3.49650756146648
561979963451387094,444444883,Paris,Ile-de-France,France,48.8765,2.3481,Entire Place in Paris,entire_place,3,2,2,1.0,0,1,0,1,0,19,232.62,492.6493881234305,260.0293881234305,1,4.59,100,81,3,23,21,2,0.827,4.6,4.6,4.6,4.8,4.6,Great Location (4x); Very Comfortable (4x); Will Return (3x); Highly Recommend (3x); Walkable (3x),Too Hot (1x); Too Small (1x); Uncomfortable Bed (1x),"[Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Uncomfortable Bed]: Bedding. This includes a bed sheet; a blanket, comforter, or top-sheet; and one sleeping pillow per person with a pillowcase.",83.5,115.0,4.532599493153256
1096662244187409261,562852388,Paris,Ile-de-France,France,48.86172,2.3579,Entire Place in Paris,entire_place,2,2,2,1.0,0,1,0,1,0,29,206.07,268.95596824598124,62.885968245981246,0,4.44,100,178,1,23,19,4,0.655,4.8,4.9,4.9,4.9,4.6,Great Location (9x); Highly Recommend (5x); Walkable (3x); Very Clean (2x); Will Return (2x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",76.2,90.0,5.2832037287379885
916548506166106797,89584510,Paris,Ile-de-France,France,48.86987,2.36521,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,0,29,206.68,627.4505387432697,420.7705387432697,0,5.0,100,2,2,2,2,0,1.0,,,,,,Great Location (2x); Good Value (1x),No issues identified,No issues identified - keep up the great work!,75.2,77.20967741935483,4.304065093204169
21223351,30761202,Paris,Ile-de-France,France,48.86373,2.35459,Entire Place in Paris,entire_place,2,1,1,1.5,0,1,0,1,0,26,231.05,354.46481919237283,123.41481919237282,0,4.77,100,39,8,24,23,1,0.923,4.6,5.0,5.0,5.0,4.7,Beautiful Place (5x); Walkable (4x); Responsive Host (4x); Will Return (4x); Highly Recommend (3x),Noise Neighbors (1x),"[Noise Neighbors]: Give guests a sense of what to expect with captivating photos of your space—including photos of the inside, outside, and neighborhood around your listing.",75.5,77.20967741935483,5.181783550292085
677480542246461048,19502321,Paris,Ile-de-France,France,48.83668,2.34601,Entire Place in Paris,entire_place,5,3,3,1.0,0,1,1,1,0,43,765.0,659.3372461899207,-105.66275381007927,0,4.33,70,12,3,3,2,1,0.346,4.3,4.7,4.3,4.7,4.0,Great Location (2x); Spacious (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,56.3,38.0,3.8918202981106265
994835099986963495,47331392,Paris,Ile-de-France,France,48.86940296279705,2.371906564032434,Entire Place in Paris,entire_place,2,1,1,1.5,0,1,0,1,0,19,116.46,261.274149255475,144.814149255475,0,5.0,100,21,2,21,20,1,0.913,5.0,5.0,5.0,5.0,5.0,Well Equipped (4x); Very Clean (4x); Very Comfortable (3x); Quiet Area (3x); Highly Recommend (2x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,74.2,77.20967741935483,3.970291913552122
755671755081695745,57765537,Paris,Ile-de-France,France,48.8692,2.3549,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,35,246.34,240.55340023202544,-5.786599767974565,1,4.83,100,1079,9,24,24,0,0.999,5.0,4.9,4.9,4.9,4.8,Responsive Host (8x); Will Return (6x); Very Clean (4x); Quiet Area (4x); Walkable (3x),Noise Street (1x); Safety Concerns (1x),"[Noise Street]: Location. How did the guest feel about the area and neighborhood? || [Safety Concerns]: Location: Was the guest made aware of safety, transportation, points of interest, and special considerations like noise or other situations that might affect them?",75.3,77.20967741935483,5.937536205082426
1147612251232027109,4728102,Paris,Ile-de-France,France,48.851,2.3822,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,6,146.52,424.3512033594711,277.83120335947115,0,4.81,100,88,12,2,2,0,1.0,,,,,,Great Location (1x); Walkable (1x); Very Clean (1x); Responsive Host (1x); Will Return (1x),No issues identified,No issues identified - keep up the great work!,74.3,77.20967741935483,3.9318256327243257
1142482273114637759,564251645,Paris,Ile-de-France,France,48.87074,2.37071,Entire Place in Paris,entire_place,3,1,1,1.0,0,1,0,1,0,33,206.69,492.376272096674,285.686272096674,0,4.31,96,305,1,1,0,1,0.0020000000000000018,,,,,,No specific themes identified,No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,74.8,77.20967741935483,4.0943445622221
848295886715499272,82503571,Paris,Ile-de-France,France,48.8776,2.345,Entire Place in Paris,entire_place,6,3,3,2.0,0,1,0,1,1,42,577.63,873.2684812504715,295.6384812504715,0,5.0,100,2,2,2,2,0,1.0,,,,,,Responsive Host (2x); Very Comfortable (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,75.2,77.20967741935483,4.532599493153256
53551394,136864813,Paris,Ile-de-France,France,48.85471,2.36726,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,39,196.0,257.860595046276,61.86059504627599,1,4.93,100,14,1,14,14,0,0.999,4.6,5.0,4.9,5.0,4.6,Great Location (5x); Quiet Area (4x); Responsive Host (2x); Highly Recommend (2x); Beautiful Place (1x),No issues identified,No issues identified - keep up the great work!,75.7,77.20967741935483,4.127134385045092
44567494,8888152,Paris,Ile-de-France,France,48.87179,2.35591,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,1,37,266.0,411.5284451798088,145.52844517980878,0,4.74,100,27,6,19,18,1,0.885,4.8,5.0,5.0,4.8,4.7,Very Comfortable (7x); Walkable (4x); Will Return (4x); Spacious (2x); Perfect Stay (1x),Dirty General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",90.3,132.0,4.74493212836325
8397019,35622410,Paris,Ile-de-France,France,48.85652,2.37471,Entire Place in Paris,entire_place,3,2,2,1.0,0,1,0,1,1,21,263.0,74.17358268239903,-188.82641731760097,1,4.89,100,215,10,24,24,0,0.998,4.8,5.0,5.0,5.0,4.8,Great Host (9x); Will Return (7x); Great Location (7x); Responsive Host (5x); Very Clean (3x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",73.9,77.20967741935483,3.828641396489095
20798079,5027164,Paris,Ile-de-France,France,48.84747,2.32196,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,29,149.54,565.5331054489583,415.9931054489583,0,4.24,62,1579,12,5,4,1,0.599,3.6,4.8,4.2,5.0,4.2,Will Return (2x); Friendly Host (1x); Well Equipped (1x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",68.0,46.0,3.970291913552122
787028365819778757,16675285,Paris,Ile-de-France,France,48.84173227207379,2.324542962058586,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,42,183.72,311.44249286180786,127.72249286180786,1,4.94,90,31,2,51,51,0,0.997,5.0,5.0,4.9,4.8,4.9,Quiet Area (12x); Well Equipped (12x); Great Location (9x); Central (3x); Highly Recommend (3x),Noise General (9x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",75.7,77.20967741935483,3.912023005428146
14643736,84188017,Paris,Ile-de-France,France,48.87054,2.35824,Entire Place in Paris,entire_place,3,1,1,1.0,0,1,0,1,0,14,206.0,365.9807299750323,159.98072997503232,1,4.74,100,95,9,24,24,0,0.983,4.9,4.8,4.8,4.7,4.5,Spacious (8x); Responsive Host (6x); Walkable (5x); Very Clean (3x); Very Comfortable (3x),Key Issues (1x),"[Key Issues]: The most popular self check-in methods are: smart lock, keypad, and lockbox. Whichever method you select, it’s important to give each booking guest a unique access code.",89.7,132.0,4.74493212836325
858484689104318108,507729478,Paris,Ile-de-France,France,48.836,2.3574,Entire Place in Paris,entire_place,3,1,1,1.0,1,1,0,1,0,19,348.25,515.4856836104043,167.2356836104043,0,4.54,100,13,2,13,11,2,0.719,4.8,4.6,4.1,4.7,4.5,Responsive Host (1x); Great View (1x); Spacious (1x); Central (1x); Very Comfortable (1x),Host Unresponsive (1x),"[Host Unresponsive]: Guests value fast, clear communication, and Superhost criteria require hosts to have a response rate of at least 90%. Setting up quick replies helps you respond easily and efficiently to guests.",74.6,77.20967741935483,3.49650756146648
1116551355007793100,131603369,Paris,Ile-de-France,France,48.85905685626722,2.364406434489466,Entire Place in Paris,entire_place,6,3,3,2.0,0,1,0,1,0,29,860.23,463.38799593518945,-396.84200406481057,0,0.0,100,0,5,24,24,0,0.999,5.0,5.0,5.0,5.0,4.9,Great Location (7x); Perfect Stay (4x); Very Clean (4x); Great View (4x); Highly Recommend (3x),Too Small (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",81.6,78.0,4.48863636973214
48610623,392153686,Paris,Ile-de-France,France,48.86357,2.35852,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,20,104.0,331.8946507521815,227.89465075218152,0,4.63,80,144,4,23,17,6,0.464,4.5,4.8,4.9,4.9,4.6,Great Location (6x); Good Value (3x); Well Equipped (3x); Very Comfortable (3x); Walkable (2x),Too Small (3x); Dirty General (1x); Plumbing Issues (1x); Too Cold (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Plumbing Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",89.8,134.0,5.2832037287379885
1340601124199344870,543070586,Paris,Ile-de-France,France,48.87063865467187,2.362695886026551,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,15,173.0,435.2262054071798,262.2262054071798,0,4.4,100,5,1,1,1,0,1.0,,,,,,Quiet Area (1x),No issues identified,No issues identified - keep up the great work!,74.7,77.20967741935483,4.394449154672439
13042208,57732148,Paris,Ile-de-France,France,48.88297,2.36003,Entire Place in Paris,entire_place,5,2,2,1.5,0,1,0,1,0,28,432.76,636.6350875832211,203.8750875832211,0,4.73,100,22,9,20,18,2,0.818,5.0,4.9,4.9,4.1,4.7,Highly Recommend (3x); Will Return (3x); Very Clean (3x); Beautiful Place (2x); Quiet Area (2x),Dirty General (1x); Noise General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",74.9,77.20967741935483,3.1354942159291497
1065256924419136906,104162342,Paris,Ile-de-France,France,48.83615841901548,2.355447358522256,Entire Place in Paris,entire_place,3,1,1,1.0,0,1,0,1,0,24,145.0,373.9868562622132,228.98685626221322,0,4.69,100,13,2,10,10,0,0.964,4.6,5.0,5.0,4.7,4.9,Responsive Host (2x); Well Equipped (2x); Great Communication (1x); Spacious (1x); Highly Recommend (1x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",74.3,77.20967741935483,3.49650756146648
5211416,26959906,Paris,Ile-de-France,France,48.8598,2.3788,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,30,191.9,238.31949556442288,46.419495564422874,0,4.87,50,53,10,24,24,0,0.981,4.8,4.9,4.8,4.8,4.8,Responsive Host (4x); Highly Recommend (4x); Walkable (4x); Will Return (3x); Great Location (3x),No issues identified,No issues identified - keep up the great work!,75.7,77.20967741935483,4.3694478524670215
1066056159357621770,27176318,Paris,Ile-de-France,France,48.86620086959349,2.358975339851398,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,5,363.91,404.15590848335825,40.24590848335822,0,5.0,80,3,1,6,6,0,0.999,5.0,5.0,5.0,5.0,4.3,Spacious (4x); Highly Recommend (2x),No issues identified,No issues identified - keep up the great work!,90.2,134.0,5.075173815233827
895542393093451174,515543871,Paris,Ile-de-France,France,48.8618,2.3691,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,13,139.0,163.62994913880698,24.62994913880698,1,4.93,100,28,2,24,22,2,0.849,4.9,4.9,4.8,5.0,4.8,Very Comfortable (8x); Highly Recommend (7x); Great Location (6x); Will Return (5x); Responsive Host (5x),No issues identified,Note: 2 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,73.9,77.20967741935483,4.382026634673881
1300040698232997307,524708996,Paris,Ile-de-France,France,48.86117977869208,2.339801553091612,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,32,133.0,308.6504508108838,175.6504508108838,0,4.59,93,27,2,5,5,0,0.998,5.0,4.8,4.8,4.8,5.0,Great Location (3x); Quiet Area (1x); Good Value (1x); Central (1x); Very Comfortable (1x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",73.8,77.20967741935483,3.295836866004329
1304167688556821798,485028504,Paris,Ile-de-France,France,48.86742060288238,2.336313210429854,Entire Place in Paris,entire_place,6,2,2,2.0,0,1,0,1,0,14,195.0,654.4901132585678,459.4901132585678,0,3.94,100,192,2,11,7,4,0.285,4.3,4.4,4.0,4.9,4.3,Responsive Host (3x); Quiet Area (1x); Highly Recommend (1x); Very Clean (1x); Good Value (1x),Too Small (2x); Dirty General (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",87.9,185.0,4.762173934797756
916384800669857974,43165461,Paris,Ile-de-France,France,48.8562,2.3624,Entire Place in Paris,entire_place,1,1,1,1.0,0,1,0,1,0,29,124.0,443.43170459662787,319.43170459662787,0,4.91,100,54,9,3,3,0,0.999,5.0,4.7,5.0,5.0,5.0,Walkable (2x); Great Host (1x); Very Comfortable (1x); Great Location (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,68.1,58.0,4.48863636973214
53845231,436103373,Paris,Ile-de-France,France,48.85777,2.33189,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,0,43,318.0,450.446635187094,132.446635187094,0,4.61,100,10029,4,24,23,1,0.916,4.4,4.6,4.6,5.0,4.5,Great Location (8x); Very Comfortable (4x); Highly Recommend (3x); Responsive Host (3x); Very Clean (2x),Noise General (2x); Too Small (2x); Smell Issues (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says.",66.1,46.0,3.688879454113936
1008791497848928346,436103373,Paris,Ile-de-France,France,48.85968,2.35539,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,1,42,333.0,545.8584130549616,212.8584130549616,0,4.61,100,10028,4,24,23,1,0.906,4.6,4.8,4.8,5.0,4.5,Great Location (4x); Walkable (4x); Responsive Host (4x); Spacious (2x); Very Comfortable (2x),Too Cold (1x); Too Small (1x); Dirty General (1x); Bugs Pests (1x),"[Too Cold]: Turn things off: From the lights to the heating, detail what needs to be shut off. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",74.1,77.20967741935483,5.0689042022202315
510375,2514640,Paris,Ile-de-France,France,48.84102,2.3297,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,0,25,258.35,617.4545549673466,359.10455496734653,0,4.77,100,104,13,18,17,1,0.888,4.7,5.0,4.9,5.0,4.8,Great Location (6x); Spacious (4x); Highly Recommend (3x); Will Return (2x); Responsive Host (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,79.6,85.0,3.688879454113936
1086204918195098970,328781956,Paris,Ile-de-France,France,48.8584,2.3283,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,0,31,506.21,598.264485561954,92.05448556195398,1,5.0,100,15,1,15,15,0,1.0,5.0,5.0,5.0,5.0,4.7,Responsive Host (5x); Walkable (4x); Great Location (4x); Spacious (3x); Highly Recommend (2x),No issues identified,No issues identified - keep up the great work!,75.1,77.20967741935483,3.1354942159291497
